Unnamed: 0,Life Status,Airbag Available,Seatbelt in Use,Gender,Age of Occ,Accident Year,Vehicle Year,Airbag Deploy,Occ Role
22118.0,alive,airbag,belted,f,42,2002,2000.0,nodeploy,driver
22119.0,alive,airbag,belted,f,65,2002,1999.0,nodeploy,driver
22120.0,alive,airbag,none,m,35,2002,1999.0,nodeploy,pass
22121.0,alive,airbag,belted,m,57,2002,2001.0,nodeploy,driver
22122.0,alive,none,belted,m,31,2002,1994.0,unavail,driver
22123.0,alive,airbag,belted,m,48,2002,1992.0,deploy,driver
22124.0,alive,none,belted,m,44,2002,1992.0,unavail,pass
22125.0,alive,airbag,belted,f,19,2002,2002.0,deploy,driver
22126.0,alive,airbag,belted,m,46,2002,2001.0,nodeploy,driver
22127.0,alive,airbag,belted,f,48,2002,2001.0,nodeploy,pass
22128.0,alive,none,belted,m,20,2002,1993.0,unavail,driver
22129.0,alive,none,belted,f,49,2002,1986.0,unavail,driver
22130.0,alive,airbag,belted,f,47,2002,1992.0,nodeploy,driver
22131.0,alive,airbag,belted,f,42,2002,2002.0,nodeploy,driver
22132.0,alive,airbag,belted,f,25,2002,1993.0,nodeploy,driver
22133.0,alive,airbag,belted,f,44,2002,1999.0,nodeploy,driver
22134.0,alive,airbag,belted,m,20,2002,1999.0,nodeploy,pass
22135.0,alive,airbag,belted,m,55,2002,1999.0,nodeploy,driver
22136.0,alive,none,none,m,51,2002,1989.0,unavail,driver
22137.0,alive,airbag,none,m,43,2002,2002.0,deploy,driver
22138.0,alive,airbag,none,m,20,2002,2002.0,nodeploy,driver
22139.0,alive,airbag,belted,f,75,2002,1995.0,deploy,driver
22140.0,alive,airbag,belted,f,68,2002,1998.0,nodeploy,driver
22141.0,alive,airbag,belted,m,48,2002,2002.0,deploy,driver
22142.0,alive,airbag,belted,m,27,2002,2002.0,deploy,pass
22143.0,alive,airbag,belted,f,60,2002,2000.0,deploy,driver
22144.0,alive,airbag,belted,f,72,2002,1993.0,deploy,driver
22145.0,alive,airbag,belted,m,72,2002,2001.0,nodeploy,driver
22146.0,alive,airbag,belted,m,38,2002,2000.0,nodeploy,driver
22147.0,alive,airbag,belted,m,83,2002,1990.0,deploy,driver
22148.0,alive,none,belted,m,78,2002,1994.0,unavail,driver
22149.0,alive,airbag,belted,m,23,2002,1999.0,nodeploy,driver
22150.0,alive,airbag,belted,f,22,2002,1999.0,nodeploy,pass
22151.0,alive,airbag,belted,m,87,2002,1995.0,deploy,driver
22152.0,alive,airbag,belted,m,87,2002,2002.0,deploy,driver
22153.0,alive,airbag,belted,f,54,2002,1994.0,nodeploy,driver
22154.0,alive,none,belted,m,22,2002,1987.0,unavail,driver
22155.0,alive,none,belted,f,22,2002,1987.0,unavail,pass
22156.0,alive,airbag,belted,m,23,2002,1996.0,deploy,driver
22157.0,alive,airbag,none,m,61,2002,2001.0,nodeploy,driver
22158.0,alive,airbag,belted,f,38,2002,1998.0,deploy,driver
22159.0,alive,airbag,none,m,72,2002,2001.0,deploy,driver
22160.0,alive,airbag,belted,f,65,2002,1997.0,nodeploy,driver
22161.0,alive,airbag,belted,f,30,2002,1997.0,nodeploy,pass
22162.0,alive,airbag,none,m,44,2002,1993.0,deploy,driver
22163.0,alive,none,none,f,44,2002,1993.0,unavail,pass
22164.0,alive,airbag,belted,f,48,2002,2000.0,nodeploy,driver
22165.0,alive,none,none,m,33,2002,1990.0,unavail,driver
22166.0,alive,airbag,none,m,39,2002,1998.0,deploy,driver
22167.0,alive,none,belted,f,72,2002,1991.0,unavail,driver
22168.0,alive,airbag,belted,m,43,2002,1993.0,nodeploy,driver
22169.0,alive,airbag,belted,m,31,2002,2001.0,deploy,driver
22170.0,alive,none,belted,m,57,2002,1992.0,unavail,driver
22171.0,alive,airbag,belted,f,49,2002,2002.0,nodeploy,driver
22172.0,alive,airbag,belted,f,59,2002,2002.0,nodeploy,pass
22173.0,alive,airbag,belted,f,24,2002,2002.0,nodeploy,driver
22174.0,alive,airbag,belted,m,65,2002,1997.0,deploy,driver
22175.0,alive,airbag,none,m,41,2002,2000.0,deploy,driver
22176.0,alive,airbag,none,f,39,2002,2000.0,deploy,pass
22177.0,alive,airbag,none,m,34,2002,1993.0,deploy,driver
22178.0,alive,none,belted,m,47,2002,1994.0,unavail,driver
22179.0,alive,airbag,belted,f,45,2002,2000.0,deploy,driver
22180.0,alive,airbag,none,m,68,2002,1998.0,deploy,driver
22181.0,alive,airbag,none,m,63,2002,1998.0,nodeploy,pass
22182.0,alive,airbag,none,m,46,2002,2001.0,deploy,driver
22183.0,alive,airbag,belted,f,47,2002,2001.0,deploy,pass
22184.0,alive,airbag,belted,m,45,2002,1993.0,deploy,driver
22185.0,alive,none,belted,f,44,2002,1993.0,unavail,pass
22186.0,alive,airbag,belted,f,32,2002,2000.0,deploy,driver
22187.0,alive,airbag,none,m,32,2002,2000.0,deploy,pass
22188.0,alive,airbag,none,m,51,2002,2001.0,deploy,driver
22189.0,alive,airbag,belted,m,22,2002,1995.0,nodeploy,driver
22190.0,alive,airbag,belted,f,26,2002,2002.0,nodeploy,driver
22191.0,alive,airbag,belted,m,18,2002,1996.0,deploy,driver
22192.0,alive,airbag,none,m,18,2002,1996.0,deploy,driver
22193.0,alive,airbag,belted,f,17,2002,2002.0,deploy,driver
22194.0,alive,airbag,belted,m,23,2002,2001.0,deploy,driver
22195.0,alive,airbag,belted,m,23,2002,2001.0,nodeploy,driver
22196.0,alive,airbag,belted,m,30,2002,1997.0,deploy,driver
22197.0,dead,airbag,none,m,36,2002,1997.0,deploy,pass
22198.0,alive,airbag,none,m,62,2002,1998.0,nodeploy,driver
22199.0,alive,airbag,belted,m,29,2002,2000.0,deploy,driver
22200.0,dead,none,belted,m,71,2002,1989.0,unavail,driver
22201.0,alive,airbag,belted,m,59,2002,2002.0,deploy,driver
22202.0,alive,none,belted,f,35,2002,1989.0,unavail,driver
22203.0,alive,airbag,none,m,40,2002,1999.0,nodeploy,driver
22204.0,alive,airbag,none,m,31,2002,2000.0,deploy,driver
22205.0,alive,airbag,belted,m,42,2002,1992.0,deploy,driver
22206.0,alive,airbag,belted,f,50,2002,1991.0,deploy,driver
22207.0,alive,airbag,belted,m,35,2002,1999.0,deploy,driver
22208.0,alive,airbag,none,m,26,2002,1998.0,deploy,driver
22209.0,alive,airbag,belted,m,43,2002,1997.0,deploy,driver
22210.0,alive,airbag,none,f,49,2002,1999.0,deploy,driver
22211.0,alive,airbag,none,f,21,2002,1999.0,deploy,pass
22212.0,alive,airbag,belted,m,16,2002,2001.0,deploy,pass
22213.0,alive,airbag,belted,m,27,2002,1997.0,deploy,driver
22214.0,alive,none,none,f,19,2002,1988.0,unavail,driver
22215.0,alive,airbag,belted,f,17,2002,1992.0,deploy,driver
22216.0,alive,none,belted,f,17,2002,1992.0,unavail,pass
22217.0,alive,airbag,none,m,36,2002,1992.0,deploy,driver
22218.0,alive,none,none,m,38,2002,1992.0,unavail,pass
22219.0,alive,none,belted,m,41,2002,1990.0,unavail,driver
22220.0,dead,airbag,none,f,80,2002,1995.0,deploy,driver
22221.0,alive,airbag,belted,m,55,2002,2000.0,deploy,driver
22222.0,alive,airbag,belted,f,57,2002,2000.0,deploy,pass
22223.0,dead,airbag,none,m,60,2002,1998.0,deploy,driver
22224.0,alive,none,belted,m,43,2002,1983.0,unavail,driver
22225.0,alive,airbag,belted,f,25,2002,2001.0,deploy,driver
22226.0,alive,airbag,belted,f,28,2002,1999.0,deploy,driver
22227.0,alive,airbag,belted,f,44,2002,1990.0,deploy,driver
22228.0,alive,airbag,belted,m,22,2002,1995.0,deploy,driver
22229.0,alive,airbag,belted,f,43,2002,1997.0,deploy,driver
22230.0,alive,none,belted,f,32,2002,1990.0,unavail,driver
22231.0,alive,none,none,m,27,2002,1990.0,unavail,pass
22232.0,alive,airbag,none,f,34,2002,2000.0,nodeploy,driver
22233.0,alive,none,belted,f,16,2002,1990.0,unavail,driver
22234.0,alive,airbag,belted,m,19,2002,1999.0,nodeploy,driver
22235.0,alive,airbag,belted,m,45,2002,1995.0,deploy,driver
22236.0,alive,airbag,none,m,18,2002,1999.0,deploy,driver
22237.0,alive,airbag,belted,m,69,2002,1994.0,deploy,driver
22238.0,alive,none,belted,f,56,2002,1994.0,unavail,pass
22239.0,alive,airbag,none,m,21,2002,1999.0,deploy,driver
22240.0,alive,none,none,f,18,2002,1999.0,unavail,pass
22241.0,alive,airbag,belted,f,27,2002,1998.0,deploy,driver
22242.0,alive,airbag,belted,f,49,2002,1996.0,nodeploy,driver
22243.0,alive,none,belted,m,78,2002,1991.0,unavail,driver
22244.0,dead,none,belted,f,71,2002,1991.0,unavail,driver
22245.0,alive,airbag,belted,m,23,2002,1995.0,nodeploy,driver
22246.0,alive,none,belted,f,29,2002,1987.0,unavail,driver
22247.0,alive,none,belted,f,50,2002,1987.0,unavail,driver
22248.0,alive,none,belted,f,83,2002,1986.0,unavail,driver
22249.0,alive,airbag,belted,m,52,2002,1997.0,deploy,driver
22250.0,alive,airbag,belted,m,24,2002,2002.0,nodeploy,driver
22251.0,alive,airbag,none,m,49,2002,1998.0,deploy,driver
22252.0,alive,airbag,belted,m,62,2002,1990.0,deploy,driver
22253.0,alive,airbag,belted,f,32,2002,1998.0,deploy,driver
22254.0,alive,airbag,belted,f,67,2002,1999.0,deploy,driver
22255.0,alive,airbag,belted,f,53,2002,1995.0,deploy,driver
22256.0,alive,airbag,belted,m,63,2002,1999.0,deploy,driver
22257.0,alive,airbag,belted,m,19,2002,1995.0,deploy,driver
22258.0,alive,airbag,belted,m,40,2002,1993.0,deploy,driver
22259.0,alive,none,none,f,66,2002,1993.0,unavail,pass
22260.0,alive,airbag,belted,m,53,2002,1995.0,deploy,driver
22261.0,alive,airbag,belted,f,22,2002,2001.0,nodeploy,driver
22262.0,alive,airbag,belted,f,21,2002,2001.0,nodeploy,pass
22263.0,alive,airbag,belted,f,58,2002,1999.0,nodeploy,driver
22264.0,alive,airbag,belted,f,20,2002,1999.0,deploy,driver
22265.0,alive,airbag,belted,m,45,2002,1995.0,deploy,driver
22266.0,alive,airbag,belted,f,41,2002,1996.0,deploy,driver
22267.0,alive,airbag,belted,f,38,2002,1995.0,deploy,driver
22268.0,alive,airbag,belted,m,22,2002,1999.0,deploy,driver
22269.0,dead,airbag,none,m,22,2002,1999.0,deploy,pass
22270.0,alive,airbag,belted,m,39,2002,2000.0,deploy,driver
22271.0,alive,airbag,belted,f,48,2002,2000.0,deploy,pass
22272.0,alive,airbag,belted,f,26,2002,1994.0,deploy,driver
22273.0,alive,airbag,none,f,47,2002,2001.0,deploy,driver
22274.0,alive,airbag,belted,m,24,2002,1995.0,deploy,driver
22275.0,alive,airbag,belted,m,36,2002,1999.0,nodeploy,driver
22276.0,alive,airbag,belted,f,33,2002,1999.0,nodeploy,pass
22277.0,alive,airbag,belted,m,20,2002,2000.0,nodeploy,driver
22278.0,alive,airbag,belted,f,20,2002,2000.0,nodeploy,pass
22279.0,alive,airbag,none,m,50,2002,2000.0,deploy,driver
22280.0,alive,none,belted,m,20,2002,1992.0,unavail,driver
22281.0,alive,none,belted,f,19,2002,1993.0,unavail,driver
22282.0,alive,airbag,belted,m,32,2002,1991.0,deploy,driver
22283.0,alive,none,belted,f,29,2002,1991.0,unavail,pass
22284.0,alive,airbag,belted,f,51,2002,2000.0,deploy,driver
22285.0,alive,airbag,belted,m,51,2002,1999.0,nodeploy,driver
22286.0,alive,airbag,belted,f,52,2002,2000.0,nodeploy,driver
22287.0,alive,airbag,belted,m,21,2002,2000.0,deploy,driver
22288.0,alive,airbag,belted,f,25,2002,1999.0,nodeploy,driver
22289.0,alive,airbag,belted,m,55,2002,1999.0,deploy,driver
22290.0,alive,airbag,belted,f,85,2002,1998.0,deploy,driver
22291.0,alive,airbag,belted,f,38,2002,1998.0,deploy,driver
22292.0,alive,airbag,belted,f,18,2002,1998.0,deploy,pass
22293.0,alive,none,belted,m,19,2002,1991.0,unavail,driver
22294.0,dead,none,belted,m,20,2002,1991.0,unavail,pass
22295.0,alive,airbag,belted,f,23,2002,2000.0,deploy,driver
22296.0,alive,airbag,belted,f,63,2002,1993.0,deploy,driver
22297.0,alive,airbag,belted,f,38,2002,1999.0,nodeploy,driver
22298.0,alive,none,belted,f,69,2002,1987.0,unavail,driver
22299.0,alive,airbag,belted,m,22,2002,1999.0,deploy,driver
22300.0,alive,airbag,belted,m,23,2002,1999.0,deploy,pass
22301.0,dead,airbag,none,m,21,2002,1994.0,nodeploy,driver
22302.0,dead,airbag,belted,m,33,2002,2001.0,deploy,driver
22303.0,alive,airbag,none,m,40,2002,1993.0,deploy,driver
22304.0,alive,none,belted,m,54,2002,1991.0,unavail,driver
22305.0,alive,none,belted,f,49,2002,1991.0,unavail,pass
22306.0,alive,airbag,belted,m,24,2002,1994.0,nodeploy,driver
22307.0,alive,airbag,belted,f,48,2002,2000.0,nodeploy,driver
22308.0,alive,airbag,belted,m,32,2002,1999.0,deploy,driver
22309.0,alive,airbag,none,m,36,2002,1996.0,deploy,driver
22310.0,alive,none,belted,m,25,2002,1990.0,unavail,driver
22311.0,dead,airbag,none,m,68,2002,2000.0,deploy,driver
22312.0,alive,airbag,belted,f,23,2002,1994.0,nodeploy,driver
22313.0,alive,airbag,belted,f,38,2002,2001.0,deploy,driver
22314.0,alive,airbag,belted,f,47,2002,2000.0,deploy,driver
22315.0,alive,airbag,belted,m,61,2002,1997.0,deploy,driver
22316.0,alive,airbag,belted,m,40,2002,2002.0,deploy,driver
22317.0,alive,airbag,belted,m,47,2002,1996.0,nodeploy,driver
22318.0,alive,none,none,m,43,2002,1996.0,unavail,driver
22319.0,alive,airbag,belted,m,18,2002,1998.0,nodeploy,driver
22320.0,alive,none,belted,m,36,2002,1989.0,unavail,driver
22321.0,alive,none,belted,f,45,2002,1991.0,unavail,driver
22322.0,alive,airbag,none,m,38,2002,2001.0,deploy,driver
22323.0,alive,none,belted,m,72,2002,1989.0,unavail,driver
22324.0,alive,airbag,belted,f,41,2002,1998.0,nodeploy,driver
22325.0,dead,airbag,none,m,42,2002,2001.0,deploy,driver
22326.0,alive,airbag,belted,f,43,2002,1993.0,nodeploy,driver
22327.0,alive,airbag,belted,f,51,2002,2001.0,deploy,driver
22328.0,alive,airbag,belted,m,45,2002,1993.0,deploy,driver
22329.0,alive,none,belted,m,17,2002,1983.0,unavail,driver
22330.0,alive,airbag,belted,f,16,2002,2001.0,deploy,driver
22331.0,alive,airbag,belted,m,18,2002,2001.0,deploy,pass
22332.0,alive,airbag,belted,m,19,2002,1997.0,deploy,driver
22333.0,alive,airbag,belted,f,18,2002,1997.0,deploy,pass
22334.0,dead,airbag,belted,f,73,2002,1991.0,nodeploy,driver
22335.0,alive,airbag,belted,f,62,2002,2001.0,nodeploy,driver
22336.0,alive,airbag,belted,f,24,2002,2002.0,nodeploy,driver
22337.0,alive,none,belted,m,18,2002,1992.0,unavail,driver
22338.0,alive,none,belted,m,17,2002,1992.0,unavail,pass
22339.0,alive,airbag,belted,m,22,2002,1991.0,deploy,driver
22340.0,alive,none,belted,m,56,2002,1989.0,unavail,driver
22341.0,alive,none,belted,f,52,2002,1989.0,unavail,pass
22342.0,alive,airbag,belted,m,40,2002,1996.0,deploy,driver
22343.0,alive,none,belted,f,21,2002,1991.0,unavail,driver
22344.0,alive,airbag,none,f,31,2002,1996.0,nodeploy,driver
22345.0,alive,airbag,belted,f,58,2002,2000.0,nodeploy,driver
22346.0,alive,none,belted,m,27,2002,1987.0,unavail,driver
22347.0,alive,airbag,none,m,43,2002,1995.0,deploy,driver
22348.0,dead,airbag,belted,f,37,2002,1995.0,deploy,driver
22349.0,dead,airbag,belted,m,45,2002,1995.0,deploy,pass
22350.0,alive,airbag,belted,m,25,2002,1994.0,deploy,driver
22351.0,alive,airbag,belted,m,18,2002,1995.0,deploy,driver
22352.0,dead,airbag,none,m,43,2002,1997.0,deploy,driver
22353.0,alive,none,belted,f,17,2002,1988.0,unavail,driver
22354.0,alive,none,belted,f,19,2002,1988.0,unavail,pass
22355.0,alive,airbag,belted,m,21,2002,1993.0,deploy,driver
22356.0,alive,airbag,belted,f,36,2002,1999.0,deploy,driver
22357.0,alive,airbag,belted,f,30,2002,1996.0,deploy,driver
22358.0,alive,airbag,belted,m,35,2002,2000.0,nodeploy,driver
22359.0,alive,airbag,none,f,55,2002,2001.0,nodeploy,driver
22360.0,alive,none,belted,f,65,2002,1989.0,unavail,driver
22361.0,alive,none,belted,f,17,2002,1994.0,unavail,driver
22362.0,alive,airbag,belted,f,41,2002,1995.0,deploy,driver
22363.0,alive,none,belted,m,20,2002,1991.0,unavail,driver
22364.0,dead,none,belted,f,27,2002,1991.0,unavail,pass
22365.0,dead,airbag,belted,f,20,2002,2000.0,deploy,driver
22366.0,alive,none,belted,f,20,2002,1988.0,unavail,driver
22367.0,alive,none,belted,f,22,2002,1988.0,unavail,pass
22368.0,alive,none,belted,m,50,2002,1989.0,unavail,driver
22369.0,alive,airbag,none,m,24,2002,2000.0,deploy,driver
22370.0,alive,none,belted,f,38,2002,1993.0,unavail,driver
22371.0,alive,airbag,belted,m,42,2002,1999.0,deploy,driver
22372.0,alive,airbag,belted,f,39,2002,1999.0,deploy,pass
22373.0,alive,airbag,none,m,31,2002,1999.0,deploy,driver
22374.0,alive,none,belted,m,64,2002,1991.0,unavail,driver
22375.0,alive,airbag,none,m,23,2002,2001.0,deploy,driver
22376.0,alive,none,belted,f,33,2002,1988.0,unavail,driver
22377.0,alive,airbag,none,m,25,2002,2001.0,deploy,driver
22378.0,alive,airbag,belted,m,20,2002,2002.0,nodeploy,driver
22379.0,alive,none,belted,m,23,2002,1988.0,unavail,driver
22380.0,alive,none,none,f,23,2002,1988.0,unavail,pass
22381.0,alive,none,belted,f,21,2002,1992.0,unavail,driver
22382.0,alive,none,belted,m,24,2002,1992.0,unavail,pass
22383.0,alive,airbag,belted,m,24,2002,1996.0,nodeploy,driver
22384.0,alive,airbag,belted,f,45,2002,1992.0,deploy,driver
22385.0,alive,airbag,belted,f,39,2002,1996.0,deploy,driver
22386.0,alive,airbag,belted,m,29,2002,2000.0,nodeploy,driver
22387.0,alive,none,belted,f,38,2002,1992.0,unavail,driver
22388.0,alive,none,belted,m,21,2002,1992.0,unavail,pass
22389.0,alive,airbag,belted,m,35,2002,1996.0,deploy,driver
22390.0,alive,airbag,belted,f,32,2002,1996.0,deploy,pass
22391.0,alive,airbag,belted,f,34,2002,1999.0,deploy,driver
22392.0,alive,airbag,belted,m,32,2002,1999.0,nodeploy,driver
22393.0,alive,airbag,belted,f,37,2002,1993.0,deploy,driver
22394.0,alive,airbag,belted,m,78,2002,2002.0,nodeploy,driver
22395.0,alive,airbag,belted,f,48,2002,1993.0,deploy,driver
22396.0,alive,none,belted,f,84,2002,1981.0,unavail,driver
22397.0,alive,airbag,belted,f,39,2002,2000.0,deploy,driver
22398.0,alive,airbag,belted,m,46,2002,2001.0,deploy,driver
22399.0,alive,none,belted,m,23,2002,1994.0,unavail,driver
22400.0,alive,none,belted,f,19,2002,1994.0,unavail,pass
22401.0,alive,airbag,belted,f,45,2002,1999.0,deploy,driver
22402.0,alive,airbag,none,m,21,2002,1993.0,deploy,driver
22403.0,alive,airbag,belted,m,49,2002,2002.0,nodeploy,driver
22404.0,alive,airbag,belted,f,49,2002,2002.0,nodeploy,pass
22405.0,alive,airbag,belted,f,21,2002,2002.0,nodeploy,driver
22406.0,alive,none,belted,m,57,2002,1986.0,unavail,driver
22407.0,alive,airbag,belted,m,57,2002,2000.0,deploy,driver
22408.0,alive,airbag,belted,f,61,2002,1997.0,deploy,driver
22409.0,alive,none,none,m,61,2002,1988.0,unavail,driver
22410.0,alive,none,none,m,43,2002,1988.0,unavail,pass
22411.0,alive,airbag,belted,m,59,2002,1996.0,nodeploy,driver
22412.0,alive,airbag,belted,f,23,2002,1997.0,deploy,driver
22413.0,alive,none,belted,m,36,2002,1991.0,unavail,driver
22414.0,alive,airbag,belted,f,64,2002,2002.0,deploy,driver
22415.0,alive,airbag,belted,m,66,2002,2003.0,deploy,driver
22416.0,dead,none,belted,m,55,2002,1989.0,unavail,driver
22417.0,alive,none,belted,m,23,2002,1989.0,unavail,driver
22418.0,alive,none,belted,m,23,2002,1985.0,unavail,driver
22419.0,dead,none,none,m,23,2002,1985.0,unavail,pass
22420.0,alive,airbag,belted,m,33,2002,1999.0,nodeploy,driver
22421.0,alive,airbag,belted,f,33,2002,1999.0,nodeploy,pass
22422.0,alive,airbag,belted,m,18,2002,2001.0,nodeploy,driver
22423.0,alive,airbag,belted,m,24,2002,1997.0,nodeploy,driver
22424.0,alive,airbag,belted,f,30,2002,1990.0,deploy,driver
22425.0,alive,airbag,belted,f,43,2002,1990.0,deploy,driver
22426.0,alive,none,none,m,37,2002,1988.0,unavail,driver
22427.0,alive,airbag,none,m,58,2002,2000.0,deploy,driver
22428.0,alive,airbag,belted,m,38,2002,2000.0,deploy,driver
22429.0,alive,airbag,belted,m,29,2002,2000.0,deploy,pass
22430.0,alive,airbag,belted,m,61,2002,2001.0,nodeploy,driver
22431.0,alive,airbag,none,f,40,2002,2001.0,deploy,driver
22432.0,alive,airbag,none,m,41,2002,2001.0,deploy,pass
22433.0,alive,airbag,belted,f,40,2002,1998.0,nodeploy,driver
22434.0,alive,airbag,belted,m,23,2002,1996.0,nodeploy,driver
22435.0,alive,airbag,belted,m,24,2002,1996.0,nodeploy,pass
22436.0,dead,airbag,belted,m,88,2002,2000.0,deploy,driver
22437.0,alive,airbag,belted,f,69,2002,2000.0,deploy,pass
22438.0,alive,airbag,belted,m,60,2002,1998.0,deploy,driver
22439.0,alive,airbag,belted,f,60,2002,1998.0,deploy,pass
22440.0,alive,airbag,belted,f,52,2002,1999.0,deploy,driver
22441.0,alive,airbag,belted,m,19,2002,1999.0,nodeploy,driver
22442.0,alive,airbag,belted,f,18,2002,1999.0,nodeploy,pass
22443.0,dead,airbag,belted,f,18,2002,2002.0,nodeploy,driver
22444.0,alive,airbag,belted,f,24,2002,1998.0,deploy,driver
22445.0,alive,airbag,belted,m,38,2002,1999.0,deploy,driver
22446.0,alive,airbag,belted,m,30,2002,1999.0,deploy,pass
22447.0,alive,none,belted,m,63,2002,1991.0,unavail,driver
22448.0,alive,airbag,none,f,19,2002,1999.0,deploy,driver
22449.0,alive,airbag,none,m,21,2002,1999.0,deploy,pass
22450.0,alive,airbag,none,m,46,2002,2001.0,deploy,driver
22451.0,alive,airbag,belted,m,22,2002,1999.0,deploy,driver
22452.0,alive,airbag,belted,m,21,2002,1999.0,deploy,pass
22453.0,alive,airbag,belted,m,45,2002,1999.0,deploy,driver
22454.0,alive,none,none,m,49,2002,1986.0,unavail,driver
22455.0,alive,none,belted,f,18,2002,1991.0,unavail,driver
22456.0,alive,none,belted,m,17,2002,1991.0,unavail,pass
22457.0,alive,airbag,belted,f,24,2002,2001.0,deploy,driver
22458.0,alive,airbag,none,f,56,2002,1995.0,nodeploy,driver
22459.0,alive,airbag,belted,m,23,2002,2000.0,nodeploy,driver
22460.0,alive,airbag,belted,f,21,2002,1993.0,nodeploy,driver
22461.0,alive,airbag,belted,m,41,2002,1995.0,nodeploy,driver
22462.0,alive,airbag,belted,m,26,2002,2000.0,nodeploy,driver
22463.0,alive,airbag,belted,f,45,2002,2001.0,nodeploy,driver
22464.0,alive,airbag,belted,f,41,2002,2001.0,deploy,driver
22465.0,alive,airbag,belted,m,33,2002,1999.0,deploy,driver
22466.0,alive,none,belted,m,20,2002,1992.0,unavail,driver
22467.0,alive,airbag,belted,f,35,2002,1998.0,deploy,driver
22468.0,alive,airbag,belted,m,25,2002,1993.0,deploy,driver
22469.0,alive,none,belted,f,33,2002,1992.0,unavail,driver
22470.0,alive,airbag,belted,m,78,2002,1994.0,deploy,driver
22471.0,alive,airbag,belted,m,34,2002,2001.0,deploy,driver
22472.0,alive,none,belted,m,22,2002,1989.0,unavail,driver
22473.0,alive,airbag,belted,f,25,2002,2000.0,deploy,driver
22474.0,alive,airbag,none,f,27,2002,1992.0,deploy,driver
22475.0,alive,airbag,belted,m,47,2002,1999.0,nodeploy,driver
22476.0,alive,airbag,belted,f,46,2002,1999.0,nodeploy,pass
