,Life Status,Airbag Available,Seatbelt in Use,Gender,Age of Occ,Accident Year,Vehicle Year,Airbag Deploy,Occ Role
13692,alive,airbag,belted,f,45,2000,1998,deploy,pass
13693,alive,airbag,belted,m,30,2000,1999,deploy,driver
13694,alive,airbag,belted,f,27,2000,1998,deploy,driver
13695,alive,none,belted,f,30,2000,1992,unavail,driver
13696,alive,none,belted,m,41,2000,1991,unavail,driver
13697,alive,airbag,belted,f,26,2000,1999,nodeploy,driver
13698,alive,airbag,belted,f,59,2000,2000,nodeploy,driver
13699,alive,airbag,belted,f,40,2000,1999,nodeploy,driver
13700,alive,airbag,none,m,20,2000,1990,nodeploy,driver
13701,alive,airbag,belted,f,17,2000,1990,nodeploy,pass
13702,alive,airbag,belted,m,43,2000,1995,deploy,driver
13703,alive,airbag,belted,f,43,2000,1995,deploy,pass
13704,dead,none,belted,f,58,2000,1986,unavail,driver
13705,alive,none,belted,m,19,2000,1985,unavail,driver
13706,alive,none,belted,f,16,2000,1985,unavail,pass
13707,alive,none,none,m,63,2000,1987,unavail,driver
13708,alive,none,belted,f,73,2000,1991,unavail,driver
13709,dead,none,belted,f,70,2000,1991,unavail,pass
13710,alive,airbag,belted,f,19,2000,1998,nodeploy,driver
13711,alive,airbag,none,f,55,2000,1999,nodeploy,driver
13712,alive,airbag,none,m,48,2000,1998,nodeploy,driver
13713,alive,airbag,belted,m,31,2000,1997,deploy,driver
13714,alive,airbag,belted,f,30,2000,1997,deploy,driver
13715,alive,airbag,none,m,32,2000,1994,deploy,driver
13716,alive,airbag,none,f,25,2000,1994,deploy,pass
13717,alive,airbag,belted,f,35,2000,1998,nodeploy,driver
13718,alive,airbag,belted,m,39,2000,1998,nodeploy,pass
13719,alive,airbag,belted,f,33,2000,1993,nodeploy,driver
13720,alive,airbag,belted,m,26,2000,2000,deploy,driver
13721,alive,airbag,belted,f,77,2000,1996,deploy,driver
13722,alive,airbag,belted,m,68,2000,1995,nodeploy,driver
13723,alive,airbag,belted,m,68,2000,1999,deploy,driver
13724,alive,airbag,belted,f,75,2000,1999,deploy,pass
13725,alive,airbag,belted,m,20,2000,1998,nodeploy,driver
13726,alive,airbag,belted,f,54,2000,1998,deploy,driver
13727,alive,airbag,belted,m,45,2000,1999,nodeploy,driver
13728,alive,none,belted,m,21,2000,1987,unavail,driver
13729,alive,airbag,none,m,36,2000,1996,deploy,driver
13730,alive,airbag,belted,m,39,2000,1998,deploy,driver
13731,alive,none,belted,f,40,2000,1990,unavail,driver
13732,alive,airbag,belted,f,23,2000,1995,nodeploy,driver
13733,alive,airbag,belted,f,33,2000,1994,nodeploy,driver
13734,alive,none,belted,m,17,2000,1991,unavail,driver
13735,alive,airbag,belted,m,43,2000,1999,nodeploy,driver
13736,alive,airbag,belted,f,54,2000,1996,nodeploy,driver
13737,alive,none,belted,m,40,2000,1986,unavail,driver
13738,alive,airbag,belted,f,17,2000,1999,deploy,driver
13739,alive,airbag,belted,m,21,2000,1999,deploy,pass
13740,alive,airbag,belted,m,18,2000,1999,deploy,driver
13741,alive,airbag,belted,f,19,2000,1999,deploy,pass
13742,alive,airbag,belted,m,52,2000,1998,deploy,driver
13743,alive,airbag,belted,m,51,2000,1998,deploy,pass
13744,alive,airbag,none,m,17,2000,2000,nodeploy,driver
13745,alive,airbag,none,m,17,2000,2000,nodeploy,pass
13746,alive,none,none,f,60,2000,1991,unavail,driver
13747,alive,none,belted,f,66,2000,1991,unavail,driver
13748,alive,airbag,belted,f,57,2000,1999,deploy,driver
13749,alive,none,belted,m,54,2000,1981,unavail,driver
13750,alive,none,none,f,34,2000,1991,unavail,driver
13751,alive,airbag,belted,m,17,2000,1995,deploy,driver
13752,alive,none,belted,f,47,2000,1995,unavail,driver
13753,alive,airbag,none,m,60,2000,1997,deploy,driver
13754,alive,airbag,belted,f,61,2000,1997,deploy,pass
13755,alive,airbag,belted,f,23,2000,2000,nodeploy,driver
13756,alive,airbag,belted,f,47,2000,1995,nodeploy,driver
13757,alive,airbag,belted,f,23,2000,1995,nodeploy,pass
13758,alive,airbag,belted,m,35,2000,1998,deploy,driver
13759,alive,airbag,belted,f,35,2000,1997,deploy,driver
13760,alive,airbag,belted,m,25,2000,2000,deploy,driver
13761,alive,none,belted,m,52,2000,1995,unavail,driver
13762,alive,none,belted,f,43,2000,1995,unavail,pass
13763,dead,airbag,none,m,22,2000,1997,deploy,driver
13764,alive,airbag,belted,m,77,2000,1995,deploy,driver
13765,alive,airbag,belted,f,19,2000,1998,deploy,driver
13766,alive,airbag,belted,m,21,2000,1998,deploy,pass
13767,alive,airbag,belted,m,33,2000,1999,deploy,driver
13768,alive,none,none,m,33,2000,1988,unavail,driver
13769,alive,airbag,none,f,48,2000,1993,deploy,driver
13770,alive,none,belted,m,21,2000,1988,unavail,driver
13771,alive,airbag,belted,f,37,2000,1997,nodeploy,driver
13772,alive,none,belted,m,19,2000,1972,unavail,driver
13773,alive,none,belted,f,24,2000,1990,unavail,driver
13774,alive,none,belted,f,20,2000,1990,unavail,pass
13775,alive,airbag,belted,m,72,2000,2000,deploy,driver
13776,alive,airbag,belted,m,26,2000,1996,deploy,driver
13777,alive,none,belted,m,31,2000,1990,unavail,driver
13778,alive,airbag,belted,m,52,2000,1998,deploy,driver
13779,alive,airbag,belted,f,45,2000,1996,nodeploy,driver
13780,alive,none,belted,m,80,2000,1993,unavail,driver
13781,alive,none,none,f,46,2000,1990,unavail,driver
13782,alive,none,none,m,31,2000,1987,unavail,driver
13783,alive,none,none,m,19,2000,1987,unavail,pass
13784,alive,none,belted,f,46,2000,1989,unavail,driver
13785,dead,none,none,f,74,2000,1989,unavail,pass
13786,alive,airbag,belted,f,24,2000,1998,nodeploy,driver
13787,alive,airbag,belted,f,19,2000,2000,deploy,driver
13788,alive,airbag,belted,f,18,2000,2000,deploy,pass
13789,alive,none,belted,f,26,2000,1988,unavail,driver
13790,alive,none,none,m,21,2000,1988,unavail,pass
13791,dead,airbag,belted,f,38,2000,1994,deploy,driver
13792,alive,airbag,belted,m,39,2000,1998,nodeploy,driver
13793,alive,airbag,none,m,60,2000,1998,nodeploy,pass
13794,alive,airbag,belted,m,36,2000,2000,nodeploy,driver
13795,alive,airbag,none,f,31,2000,2000,nodeploy,pass
13796,alive,airbag,belted,m,57,2000,1998,deploy,driver
13797,alive,airbag,belted,f,56,2000,1998,deploy,pass
13798,alive,none,belted,m,33,2000,1994,unavail,driver
13799,alive,airbag,belted,m,50,2000,1997,deploy,driver
13800,alive,airbag,belted,m,46,2000,1997,deploy,driver
13801,alive,airbag,belted,f,44,2000,1997,deploy,pass
13802,alive,airbag,belted,m,46,2000,1999,deploy,driver
13803,alive,airbag,belted,f,26,2000,1997,deploy,driver
13804,alive,airbag,belted,f,53,2000,1999,deploy,driver
13805,alive,airbag,belted,f,28,2000,1999,nodeploy,driver
13806,alive,airbag,belted,f,32,2000,1999,nodeploy,pass
13807,alive,airbag,belted,m,23,2000,1993,deploy,driver
13808,alive,airbag,belted,m,19,2000,1997,deploy,driver
13809,alive,airbag,belted,f,19,2000,1997,deploy,pass
13810,alive,none,none,m,25,2000,1985,unavail,driver
13811,alive,none,belted,m,22,2000,1985,unavail,pass
13812,alive,airbag,belted,f,19,2000,2000,nodeploy,driver
13813,alive,airbag,belted,f,59,2000,2000,nodeploy,driver
13814,alive,airbag,belted,m,19,2000,1994,deploy,driver
13815,alive,airbag,none,m,21,2000,1994,deploy,pass
13816,alive,none,none,f,29,2000,1986,unavail,driver
13817,alive,airbag,belted,f,28,2000,1993,nodeploy,driver
13818,alive,airbag,belted,f,43,2000,1993,nodeploy,driver
13819,alive,airbag,none,m,43,2000,1993,nodeploy,pass
13820,alive,airbag,belted,f,42,2000,1997,nodeploy,driver
13821,alive,airbag,belted,f,59,2000,1995,nodeploy,driver
13822,alive,airbag,belted,m,50,2000,1994,deploy,driver
13823,dead,airbag,none,m,29,2000,1999,nodeploy,driver
13824,alive,airbag,belted,m,52,2000,1997,deploy,driver
13825,alive,none,belted,f,23,2000,1993,unavail,driver
13826,alive,none,belted,f,38,2000,1993,unavail,driver
13827,dead,none,belted,m,79,2000,1993,unavail,pass
13828,alive,none,belted,m,23,2000,1988,unavail,driver
13829,alive,airbag,belted,f,63,2000,1997,deploy,driver
13830,alive,airbag,belted,m,40,2000,1995,deploy,driver
13831,alive,airbag,belted,f,20,2000,1999,nodeploy,driver
13832,alive,none,belted,m,67,2000,1988,unavail,driver
13833,dead,none,belted,m,63,2000,1992,unavail,driver
13834,alive,airbag,belted,m,38,2000,2000,deploy,driver
13835,alive,none,belted,m,33,2000,1992,unavail,driver
13836,alive,airbag,belted,f,41,2000,1998,nodeploy,driver
13837,alive,airbag,belted,m,19,2000,2000,deploy,driver
13838,alive,airbag,belted,m,52,2000,1995,nodeploy,driver
13839,alive,none,belted,m,24,2000,1987,unavail,driver
13840,alive,airbag,belted,m,37,2000,1998,deploy,driver
13841,alive,airbag,belted,f,34,2000,1995,deploy,driver
13842,dead,none,belted,m,54,2000,1992,unavail,driver
13843,alive,airbag,belted,f,20,2000,1999,deploy,driver
13844,alive,airbag,belted,m,20,2000,1999,deploy,pass
13845,alive,none,belted,m,21,2000,1989,unavail,driver
13846,alive,none,none,f,18,2000,1989,unavail,pass
13847,alive,airbag,none,m,20,2000,1990,deploy,driver
13848,alive,none,none,m,21,2000,1990,unavail,pass
13849,alive,none,belted,m,32,2000,1986,unavail,driver
13850,alive,none,belted,f,35,2000,1986,unavail,pass
13851,dead,none,belted,m,43,2000,1994,unavail,driver
13852,alive,airbag,belted,f,54,2000,1998,nodeploy,driver
13853,alive,airbag,belted,f,72,2000,1997,deploy,driver
13854,alive,airbag,belted,m,37,2000,1999,nodeploy,driver
13855,alive,airbag,belted,f,34,2000,1999,nodeploy,pass
13856,dead,airbag,none,f,64,2000,1993,deploy,driver
13857,alive,none,none,m,17,2000,1993,unavail,pass
13858,alive,airbag,belted,f,63,2000,2000,deploy,driver
13859,alive,none,belted,m,19,2000,1991,unavail,driver
13860,alive,airbag,belted,m,32,2000,1991,deploy,driver
13861,dead,none,none,m,31,2000,1987,unavail,driver
13862,dead,none,belted,f,32,2000,1987,unavail,pass
13863,alive,airbag,belted,m,23,2000,1997,deploy,driver
13864,alive,airbag,belted,f,47,2000,1997,deploy,driver
13865,alive,airbag,belted,f,41,2000,2000,deploy,driver
13866,alive,none,belted,m,20,2000,1988,unavail,driver
13867,alive,none,belted,m,20,2000,1993,unavail,driver
13868,alive,none,belted,f,19,2000,1993,unavail,pass
13869,alive,airbag,belted,f,28,2000,1996,nodeploy,driver
13870,alive,none,none,m,35,2000,1986,unavail,driver
13871,alive,airbag,belted,f,45,2000,1997,deploy,driver
13872,alive,none,belted,f,29,2000,1987,unavail,driver
13873,alive,none,none,m,39,2000,1987,unavail,pass
13874,alive,airbag,belted,f,59,2000,2000,deploy,driver
13875,alive,airbag,belted,m,38,2000,2000,nodeploy,driver
13876,alive,none,belted,m,38,2000,1982,unavail,driver
13877,alive,airbag,belted,m,39,2000,1993,nodeploy,driver
13878,alive,none,belted,f,41,2000,1993,unavail,driver
13879,alive,airbag,none,m,63,2000,2000,deploy,driver
13880,alive,airbag,belted,f,80,2000,1992,deploy,driver
13881,dead,airbag,belted,f,21,2000,1991,nodeploy,driver
13882,alive,none,belted,f,37,2000,1982,unavail,driver
13883,alive,airbag,belted,m,51,2000,1997,deploy,driver
13884,alive,airbag,belted,m,86,2000,1996,nodeploy,driver
13885,alive,airbag,belted,f,79,2000,1996,nodeploy,pass
13886,alive,airbag,none,m,19,2000,2001,deploy,driver
13887,alive,airbag,belted,f,18,2000,2001,deploy,pass
13888,alive,none,belted,m,45,2000,1983,unavail,driver
13889,alive,airbag,belted,m,38,2000,2000,deploy,driver
13890,alive,airbag,belted,f,35,2000,1999,deploy,driver
13891,alive,airbag,belted,f,30,2000,1994,deploy,driver
13892,alive,airbag,belted,m,29,2000,1997,nodeploy,driver
13893,alive,airbag,belted,m,49,2000,1995,deploy,driver
13894,alive,airbag,none,m,55,2000,1991,deploy,driver
13895,alive,airbag,belted,f,22,2000,1997,deploy,driver
13896,alive,airbag,none,m,25,2000,1997,deploy,pass
13897,alive,airbag,belted,f,23,2000,1999,nodeploy,driver
13898,alive,none,belted,f,30,2000,1989,unavail,driver
13899,alive,airbag,belted,f,70,2000,1997,deploy,driver
13900,alive,airbag,belted,m,38,2000,2000,deploy,driver
13901,alive,none,none,m,27,2000,1996,unavail,driver
13902,alive,none,belted,m,40,2000,1992,unavail,driver
13903,dead,none,belted,m,53,2000,1990,unavail,driver
13904,alive,none,belted,f,45,2000,1990,unavail,driver
13905,alive,none,belted,f,68,2000,1990,unavail,pass
13906,alive,airbag,belted,f,43,2000,2000,nodeploy,driver
13907,alive,airbag,belted,m,21,2000,1996,nodeploy,driver
13908,alive,airbag,belted,m,68,2000,1998,nodeploy,driver
13909,alive,airbag,belted,f,68,2000,1998,deploy,driver
13910,alive,none,belted,m,19,2000,1988,unavail,driver
13911,alive,none,belted,m,17,2000,1988,unavail,pass
13912,alive,airbag,belted,f,32,2000,1993,deploy,driver
13913,alive,airbag,belted,f,31,2000,1999,nodeploy,driver
13914,dead,airbag,none,m,23,2000,1999,deploy,driver
13915,alive,none,none,m,57,2000,1990,unavail,driver
13916,alive,airbag,belted,m,30,2000,1991,deploy,driver
13917,alive,airbag,belted,f,31,2000,1997,deploy,driver
13918,alive,airbag,belted,m,28,2000,1999,deploy,driver
13919,alive,airbag,none,f,36,2000,1999,deploy,driver
13920,alive,none,belted,f,38,2000,1988,unavail,driver
13921,alive,none,belted,m,37,2000,1985,unavail,driver
13922,alive,none,belted,f,21,2000,1994,unavail,driver
13923,alive,airbag,belted,f,18,2000,1992,deploy,driver
13924,alive,none,belted,f,18,2000,1992,unavail,pass
13925,alive,none,belted,f,21,2000,1987,unavail,driver
13926,alive,none,belted,f,21,2000,1987,unavail,pass
13927,alive,airbag,belted,f,33,2000,1995,deploy,driver
13928,alive,airbag,belted,m,31,2000,1995,deploy,driver
13929,alive,airbag,belted,f,22,2000,1997,deploy,driver
13930,alive,none,belted,f,22,2000,1989,unavail,driver
13931,alive,airbag,belted,f,64,2000,1999,nodeploy,driver
13932,alive,airbag,belted,m,35,2000,1996,nodeploy,driver
13933,alive,airbag,belted,f,34,2000,1996,nodeploy,pass
13934,alive,none,none,m,43,2000,1989,unavail,driver
13935,alive,none,belted,m,24,2000,1992,unavail,driver
13936,alive,none,belted,f,25,2000,1992,unavail,pass
13937,alive,airbag,belted,m,56,2000,1996,nodeploy,driver
13938,alive,airbag,belted,f,56,2000,1996,nodeploy,pass
13939,alive,airbag,belted,m,44,2000,1993,nodeploy,driver
13940,alive,airbag,belted,f,28,2000,1993,nodeploy,pass
13941,alive,airbag,belted,m,57,2000,1997,deploy,driver
13942,dead,none,belted,f,88,2000,1990,unavail,driver
13943,alive,none,belted,m,45,2000,1987,unavail,driver
13944,alive,airbag,belted,m,50,2000,1995,deploy,driver
13945,alive,airbag,none,f,21,2000,1999,deploy,driver
13946,alive,airbag,belted,m,37,2000,2000,deploy,driver
13947,alive,none,belted,f,19,2000,1988,unavail,driver
13948,dead,airbag,none,m,25,2000,2000,deploy,driver
13949,dead,airbag,none,m,27,2000,2000,deploy,pass
13950,alive,airbag,belted,f,29,2000,1993,nodeploy,driver
13951,alive,airbag,belted,m,29,2000,1998,deploy,driver
13952,alive,airbag,belted,m,39,2000,1999,deploy,driver
13953,alive,airbag,belted,m,33,2000,1995,deploy,driver
13954,alive,airbag,belted,f,29,2000,1995,deploy,pass
13955,alive,airbag,belted,m,71,2000,1999,deploy,driver
13956,alive,airbag,belted,m,73,2000,1999,deploy,pass
13957,alive,none,belted,f,19,2000,1988,unavail,driver
13958,alive,none,belted,m,23,2000,1988,unavail,pass
13959,alive,none,belted,m,35,2000,1986,unavail,driver
13960,alive,airbag,belted,m,16,2000,1995,deploy,driver
13961,alive,airbag,none,m,19,2000,1995,deploy,pass
13962,alive,none,belted,f,53,2000,1994,unavail,driver
13963,alive,none,belted,f,46,2000,1994,unavail,pass
13964,alive,airbag,belted,f,36,2000,1997,deploy,driver
13965,alive,airbag,belted,m,40,2000,1997,deploy,pass
13966,alive,none,belted,m,51,2000,1988,unavail,driver
13967,alive,airbag,belted,f,28,2000,2000,nodeploy,pass
13968,alive,airbag,belted,m,79,2000,1997,nodeploy,driver
13969,alive,airbag,belted,f,77,2000,1997,nodeploy,pass
13970,alive,airbag,belted,m,31,2000,2000,deploy,driver
13971,alive,airbag,belted,f,51,2000,1998,deploy,driver
13972,alive,airbag,belted,m,53,2000,1997,deploy,driver
13973,alive,airbag,belted,f,16,2000,1995,nodeploy,driver
13974,alive,airbag,belted,m,41,2000,1994,deploy,driver
13975,alive,airbag,belted,f,37,2000,1994,deploy,pass
13976,alive,airbag,belted,m,39,2000,1998,nodeploy,driver
13977,alive,airbag,belted,f,54,2000,1994,deploy,driver
13978,alive,airbag,belted,m,31,2000,1998,deploy,driver
13979,alive,none,belted,f,41,2000,1990,unavail,driver
13980,alive,airbag,belted,m,38,2000,1997,deploy,driver
13981,alive,airbag,belted,m,34,2000,2000,nodeploy,driver
13982,alive,airbag,none,m,22,2000,1999,deploy,driver
13983,alive,none,none,m,39,2000,1978,unavail,driver
13984,alive,airbag,belted,f,77,2000,1999,deploy,driver
13985,alive,none,belted,m,32,2000,1992,unavail,driver
13986,alive,airbag,belted,f,30,2000,1994,nodeploy,driver
13987,alive,airbag,belted,f,72,2000,1997,nodeploy,driver
13988,alive,airbag,belted,m,77,2000,1996,nodeploy,driver
13989,alive,none,none,f,43,2000,2000,unavail,driver
13990,alive,airbag,belted,m,19,2000,2000,nodeploy,driver
13991,alive,airbag,none,m,65,2000,1994,deploy,driver
13992,alive,none,belted,f,43,2000,1989,unavail,driver
13993,alive,airbag,belted,f,56,2000,2000,deploy,driver
13994,alive,airbag,belted,f,25,2000,1995,deploy,driver
13995,alive,airbag,belted,m,19,2000,1997,deploy,driver
13996,alive,none,none,f,25,2000,1993,unavail,driver
13997,alive,airbag,belted,m,17,2000,1995,nodeploy,driver
13998,alive,airbag,belted,m,86,2000,1999,nodeploy,driver
13999,alive,airbag,belted,m,39,2000,1998,nodeploy,driver
14000,alive,airbag,none,f,19,2000,1994,deploy,driver
14001,alive,none,none,f,18,2000,1994,unavail,pass
14002,alive,none,belted,f,19,2000,1992,unavail,driver
14003,alive,none,belted,m,60,2000,1991,unavail,driver
14004,alive,none,belted,m,45,2000,1991,unavail,pass
14005,alive,airbag,belted,m,30,2000,1995,nodeploy,driver
14006,alive,airbag,belted,f,35,2000,1995,nodeploy,pass
14007,alive,airbag,belted,f,30,2000,1998,nodeploy,driver
14008,alive,airbag,belted,f,38,2000,1999,deploy,driver
14009,alive,airbag,belted,f,66,2000,2000,deploy,driver
14010,alive,airbag,belted,f,16,2000,1997,deploy,driver
14011,alive,airbag,belted,m,20,2000,1997,nodeploy,driver
14012,alive,airbag,belted,f,16,2000,1997,nodeploy,pass
14013,alive,airbag,belted,m,35,2000,1999,nodeploy,driver
14014,alive,none,belted,m,38,2000,1991,unavail,driver
14015,alive,airbag,belted,m,17,2000,1997,deploy,driver
14016,alive,none,belted,m,41,2000,1986,unavail,driver
14017,alive,airbag,belted,m,20,2000,1998,deploy,driver
14018,alive,airbag,belted,f,30,2000,1994,deploy,driver
14019,alive,airbag,none,f,73,2000,1994,deploy,pass
14020,alive,airbag,belted,m,43,2000,1996,nodeploy,driver
14021,alive,airbag,belted,m,45,2000,1995,nodeploy,driver
14022,alive,airbag,belted,f,37,2000,1998,deploy,driver
14023,alive,airbag,belted,f,51,2000,1998,deploy,pass
14024,alive,none,none,m,45,2000,1989,unavail,driver
14025,alive,none,none,f,70,2000,1987,unavail,driver
14026,alive,airbag,belted,m,30,2000,1995,nodeploy,driver
14027,alive,airbag,belted,f,39,2000,1999,nodeploy,driver
14028,alive,none,belted,m,55,2000,1982,unavail,driver
14029,alive,none,none,f,72,2000,1982,unavail,pass
14030,alive,airbag,belted,m,51,2000,2000,deploy,driver
14031,alive,airbag,belted,m,51,2000,1997,deploy,driver
14032,alive,none,belted,f,22,2000,1991,unavail,driver
14033,alive,none,belted,f,24,2000,1991,unavail,pass
14034,alive,none,belted,f,22,2000,1991,unavail,driver
